"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test: Archive an unmatched consent response and verify it is removed from the list.
Steps:
1. Select a child from the unmatched consent responses.
2. Click the archive button and provide notes.
Verification:
- Archived alert is visible.
- The consent response for the child is no longer visible in the unmatched list.
","2024","test_archive_unmatched_consent_response_removes_from_list","tests","Thu Sep 04 12:16:31 BST 2025","passed","Thu Sep 04 12:16:33 BST 2025","","test_consent_responses","",""
"
Test: Submit an online consent form refusing doubles vaccination and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Select 'do not agree' to vaccination.
3. Choose refusal reason and provide details.
4. Submit the consent form.
Verification:
- Confirmation text indicates consent was refused for MenACWY and Td/IPV.
","6887","test_consent_refused_for_doubles_vaccination","tests","Thu Sep 04 12:03:33 BST 2025","passed","Thu Sep 04 12:03:40 BST 2025","","test_online_consent_doubles","",""
"
Test: Submit an online consent form giving consent for one or both doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines, and health question status.
","11196","test_consent_given_for_doubles_vaccination[health_question: False-change_school: False-programmes: [<Programme.MENACWY: 'MenACWY'>, <Programme.TD_IPV: 'Td/IPV'>]]","tests","Thu Sep 04 12:03:58 BST 2025","passed","Thu Sep 04 12:04:10 BST 2025","","test_online_consent_doubles","",""
"
Test: Upload a cohort file with only headers and verify no records are imported.
Steps:
1. Navigate to cohort import page.
2. Upload a header-only file.
Verification:
- No records are imported and appropriate message is shown.
","728","test_cohort_upload_with_header_only_file","tests","Thu Sep 04 12:04:24 BST 2025","passed","Thu Sep 04 12:04:24 BST 2025","","test_programmes","",""
"
Test: Submit an online consent form giving consent for HPV vaccination and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to HPV vaccination.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccine, and health question status.
","11027","test_consent_given_for_hpv_vaccination[health_question: False-change_school: True]","tests","Thu Sep 04 12:11:48 BST 2025","passed","Thu Sep 04 12:11:59 BST 2025","","test_online_consent_hpv","",""
"
Test: Upload an invalid cohort (class list) file and verify error handling.
Steps:
1. Navigate to cohort import page.
2. Upload a cohort file with invalid data.
Verification:
- Import fails and error is shown.
","1923","test_cohort_upload_with_invalid_file","tests","Thu Sep 04 12:04:07 BST 2025","passed","Thu Sep 04 12:04:09 BST 2025","","test_programmes","",""
"
Test: Attempt to add a batch with a name that is too short and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with only one character.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be more than 2 characters.
","1624","test_batch_name_too_short[Revaxis]","tests","Thu Sep 04 12:06:02 BST 2025","passed","Thu Sep 04 12:06:04 BST 2025","","test_vaccines","",""
"
Test: Upload an empty cohort file and verify error handling.
Steps:
1. Navigate to cohort import page.
2. Upload an empty file.
Verification:
- Import fails and error is shown.
","755","test_cohort_upload_with_empty_file","tests","Thu Sep 04 12:04:31 BST 2025","passed","Thu Sep 04 12:04:31 BST 2025","","test_programmes","",""
"
Test: Attempt to add a batch with a name that is too short and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with only one character.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be more than 2 characters.
","1430","test_batch_name_too_short[Fluenz]","tests","Thu Sep 04 12:05:26 BST 2025","passed","Thu Sep 04 12:05:27 BST 2025","","test_vaccines","",""
"
Test: Submit multiple online flu consent forms with different methods and verify the correct method is displayed in the session.
Steps:
1. Fill in child and parent details and submit consent with the first method.
2. Submit a second consent for the same child with the second method (different parent).
3. Navigate to the session and consent tab.
4. Search for the child and verify the correct consent method is shown.
Verification:
- The consent method displayed in the session matches the expected method from the last consent.
","37356","test_flu_consent_method_displayed_correctly[consents: (<ConsentOption.NASAL_SPRAY: 'Nasal spray'>, <ConsentOption.NASAL_SPRAY: 'Nasal spray'>, <ConsentOption.NASAL_SPRAY: 'Nasal spray'>)]","tests","Thu Sep 04 12:11:06 BST 2025","passed","Thu Sep 04 12:11:43 BST 2025","","test_online_consent_flu","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","5067","test_batch_add_change_archive[MenQuadfi]","tests","Thu Sep 04 12:03:46 BST 2025","passed","Thu Sep 04 12:03:51 BST 2025","","test_vaccines","",""
"
Test: Record verbal consent and triage outcome for a child in a session.
Steps:
1. Schedule session and import class list.
2. Record verbal consent for the child.
3. Update triage outcome to 'safe to vaccinate'.
Verification:
- Triage outcome is updated and reflected for the child.
","32887","test_triage_consent_given_and_triage_outcome","tests","Thu Sep 04 12:05:35 BST 2025","passed","Thu Sep 04 12:06:07 BST 2025","","test_programmes","",""
"
Test: Attempt to log in with invalid or empty credentials and verify error message.
Steps:
1. Navigate to the log in page (autouse fixture).
2. Attempt to log in with the given username and password.
Verification:
- Error message is displayed indicating invalid credentials.
","659","test_login_with_invalid_credentials[password: invalid-username: ]","tests","Thu Sep 04 12:10:23 BST 2025","passed","Thu Sep 04 12:10:24 BST 2025","","test_log_in","",""
"
Test: Generate and verify CarePlus report for HPV programme.
Steps:
1. Navigate to reports page.
2. Generate CarePlus report for HPV.
Verification:
- Report is generated in CarePlus format for HPV.
","3426","test_verify_careplus_report_for_hpv","tests","Thu Sep 04 12:08:50 BST 2025","passed","Thu Sep 04 12:08:54 BST 2025","","test_programmes","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","4981","test_batch_add_change_archive[Gardasil 9]","tests","Thu Sep 04 12:03:36 BST 2025","passed","Thu Sep 04 12:03:41 BST 2025","","test_vaccines","",""
"
Test: Upload a vaccination records file with invalid structure and verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a file with incorrect structure.
Verification:
- Output indicates structural errors.
","1817","test_vaccination_file_upload_invalid_structure","tests","Thu Sep 04 12:11:34 BST 2025","passed","Thu Sep 04 12:11:36 BST 2025","","test_import_records","",""
"
Test: Download the school moves CSV and verify the headers.
Steps:
1. Setup: Ensure school moves exist by confirming/ignoring moves for two children.
2. Click the download button on the school moves page.
3. Enter a date range and confirm the download.
4. Read the downloaded CSV and extract the headers.
Verification:
- The CSV contains all expected headers for school moves.
","2184","test_download_school_moves_csv","tests","Thu Sep 04 12:17:27 BST 2025","passed","Thu Sep 04 12:17:29 BST 2025","","test_school_moves","",""
"
Test: Submit an online consent form giving consent for flu vaccination (nasal spray, injection, or both) and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Agree to flu vaccination, selecting the consent option (nasal spray, injection, or both).
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, consent option, and health question status.
","10923","test_consent_given_for_flu_vaccination[health_question: False-consent_option: Injection]","tests","Thu Sep 04 12:07:58 BST 2025","passed","Thu Sep 04 12:08:09 BST 2025","","test_online_consent_flu","",""
"
Test: Upload a child list file with invalid structure and verify error handling.
Steps:
1. Navigate to child record import page.
2. Upload a file with incorrect structure.
Verification:
- Output indicates structural errors.
","1559","test_child_list_file_upload_invalid_structure","tests","Thu Sep 04 12:04:11 BST 2025","passed","Thu Sep 04 12:04:13 BST 2025","","test_import_records","",""
"
Test: Upload a SystmOne vaccination records file with valid data and verify import.
Steps:
1. Navigate to vaccination records import page.
2. Upload a SystmOne file with valid data.
Verification:
- Output indicates successful import of SystmOne records.
","1933","test_vaccination_file_upload_systmone_valid_data","tests","Thu Sep 04 12:14:42 BST 2025","passed","Thu Sep 04 12:14:44 BST 2025","","test_import_records","",""
"
Test: Upload an invalid class list file and verify error handling.
Steps:
1. Navigate to class list import page for the correct school and year group.
2. Upload a class list file with invalid data.
Verification:
- Output lists errors as expected for each record
","5744","test_class_list_file_upload_invalid_data","tests","Thu Sep 04 12:06:05 BST 2025","passed","Thu Sep 04 12:06:11 BST 2025","","test_import_records","",""
"
Test: Upload a vaccination records file with extra whitespace and verify normalization.
Steps:
1. Upload a file with whitespace issues.
2. Navigate to children page.
3. Verify the list is normalized and imported correctly.
Verification:
- Imported list matches expected normalized data.
","31017","test_vaccination_file_upload_whitespace_normalization","tests","Thu Sep 04 12:15:56 BST 2025","passed","Thu Sep 04 12:16:27 BST 2025","","test_import_records","",""
"
Test: Submit an online consent form giving consent for one or both doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines, and health question status.
","11823","test_consent_given_for_doubles_vaccination[health_question: False-change_school: True-programmes: [<Programme.TD_IPV: 'Td/IPV'>]]","tests","Thu Sep 04 12:06:35 BST 2025","passed","Thu Sep 04 12:06:47 BST 2025","","test_online_consent_doubles","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","5401","test_batch_add_change_archive[Nimenrix]","tests","Thu Sep 04 12:05:06 BST 2025","passed","Thu Sep 04 12:05:11 BST 2025","","test_vaccines","",""
"
Test: Upload duplicate vaccination records and verify duplicate handling.
Steps:
1. Upload a vaccination file with duplicate records.
2. Upload a second file with more duplicates.
Verification:
- Output indicates duplicates are detected and handled.
","11332","test_vaccination_file_upload_duplicate_records","tests","Thu Sep 04 12:10:56 BST 2025","passed","Thu Sep 04 12:11:07 BST 2025","","test_import_records","",""
"
Test: Submit an online consent form giving consent for flu vaccination (nasal spray, injection, or both) and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Agree to flu vaccination, selecting the consent option (nasal spray, injection, or both).
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, consent option, and health question status.
","18023","test_consent_given_for_flu_vaccination[health_question: True-consent_option: Nasal spray]","tests","Thu Sep 04 12:09:06 BST 2025","passed","Thu Sep 04 12:09:24 BST 2025","","test_online_consent_flu","",""
"
Test: Attempt to add a batch with a name that is too short and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with only one character.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be more than 2 characters.
","1512","test_batch_name_too_short[Menveo]","tests","Thu Sep 04 12:05:49 BST 2025","passed","Thu Sep 04 12:05:51 BST 2025","","test_vaccines","",""
"
Test: Upload a class list file with extra whitespace and verify normalization.
Steps:
1. Upload a file with whitespace issues.
2. Navigate to children page.
3. Verify the list is normalized and imported correctly.
Verification:
- Imported list matches expected normalized data.
","35362","test_class_list_file_upload_whitespace_normalization","tests","Thu Sep 04 12:08:49 BST 2025","passed","Thu Sep 04 12:09:24 BST 2025","","test_import_records","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","5059","test_batch_add_change_archive[Revaxis]","tests","Thu Sep 04 12:05:16 BST 2025","passed","Thu Sep 04 12:05:21 BST 2025","","test_vaccines","",""
"
Test: Upload a vaccination file with no URN/care setting and verify location is set to school (MAV-855).
Steps:
1. Upload a vaccination file missing care setting.
2. Navigate to children page and search for the child.
3. Open vaccination details for the child.
Verification:
- Vaccination location is displayed as the school.
","20534","test_vaccination_file_upload_no_urn_location_mav_855","tests","Thu Sep 04 12:14:02 BST 2025","passed","Thu Sep 04 12:14:23 BST 2025","","test_import_records","",""
"
Test: Match an unmatched consent response to a child and verify activity log.
Steps:
1. Import a fixed child class list for the current year.
2. Navigate to unmatched consent responses and select a child.
3. Click match and complete the matching process.
4. Verify the child is removed from unmatched responses.
5. Go to children page and verify activity log for the matched child.
Verification:
- Matched alert is visible.
- Consent response for the child is no longer visible in unmatched list.
- Activity log for the child shows the match event.
","37547","test_match_unmatched_consent_response_and_verify_activity_log","tests","Thu Sep 04 12:17:06 BST 2025","passed","Thu Sep 04 12:17:44 BST 2025","","test_consent_responses","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","1359","test_batch_name_too_long[Nimenrix]","tests","Thu Sep 04 12:06:34 BST 2025","passed","Thu Sep 04 12:06:35 BST 2025","","test_vaccines","",""
"
Test: Verify the search functionality within a session.
Steps:
1. Open a session with a random child.
2. Use the search feature to look for children.
Verification:
- Search returns expected results for the session.
","2133","test_session_search_functionality","tests","Thu Sep 04 12:11:07 BST 2025","passed","Thu Sep 04 12:11:09 BST 2025","","test_sessions","",""
"
Test: Upload a valid class list file and verify successful import.
Steps:
1. Navigate to class list import page for the correct school and year group.
2. Upload a valid class list file.
Verification:
- Output indicates successful import of records.
","15720","test_class_list_file_upload_valid_data","tests","Thu Sep 04 12:05:32 BST 2025","passed","Thu Sep 04 12:05:48 BST 2025","","test_import_records","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","1391","test_batch_name_too_long[Menveo]","tests","Thu Sep 04 12:06:27 BST 2025","passed","Thu Sep 04 12:06:29 BST 2025","","test_vaccines","",""
"
Test: Verify that the start page heading and start link are visible.
Steps:
1. Navigate to the start page.
2. Check that the heading is visible.
3. Check that the start link is visible.
Verification:
- Both the heading and start link are present and visible on the page.
","1945","test_start_page_elements_visible","tests","Thu Sep 04 12:18:31 BST 2025","passed","Thu Sep 04 12:18:33 BST 2025","","test_start","",""
"
Test: Upload an empty vaccination records file and verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload an empty file.
Verification:
- Output indicates error or no records imported.
","791","test_vaccination_file_upload_empty_file","tests","Thu Sep 04 12:12:32 BST 2025","passed","Thu Sep 04 12:12:33 BST 2025","","test_import_records","",""
"
Test: Submit an online consent form giving consent for one or both doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines, and health question status.
","12787","test_consent_given_for_doubles_vaccination[health_question: False-change_school: True-programmes: [<Programme.MENACWY: 'MenACWY'>]]","tests","Thu Sep 04 12:06:03 BST 2025","passed","Thu Sep 04 12:06:16 BST 2025","","test_online_consent_doubles","",""
"
Test: Verify children page headers and filtering by child name.
Steps:
1. Setup: Import a fixed child class list and navigate to the children page.
2. Search for a child using all filters by name.
3. Verify the table headers are correct.
Verification:
- Assert that exactly one child is found in the results.
","4034","test_children_page_headers_and_filtering","tests","Thu Sep 04 12:13:39 BST 2025","passed","Thu Sep 04 12:13:43 BST 2025","","test_children","",""
"
Test: Validate Gillick competence assessment notes length and update.
Steps:
1. Open the session for the school and programme.
2. Navigate to Gillick competence assessment for the child.
3. Attempt to complete assessment with notes over 1000 characters (should error).
4. Complete assessment with valid notes.
5. Edit assessment and again try to update with notes over 1000 characters (should error).
Verification:
- Error is shown for notes over 1000 characters.
- Assessment can be completed and updated with valid notes.
","8905","test_gillick_competence_notes","tests","Thu Sep 04 12:13:15 BST 2025","passed","Thu Sep 04 12:13:24 BST 2025","","test_verbal_consent","",""
"
Test: Create a new child record from an unmatched consent response without NHS number.
Steps:
1. Select a child from unmatched consent responses.
2. Click to create a new record and complete the process.
3. Verify the child is removed from unmatched responses.
4. Go to children page and verify activity log for the created child.
Verification:
- Created alert is visible.
- Consent response for the child is no longer visible in unmatched list.
- Activity log for the child shows the creation event.
","16846","test_create_child_record_from_consent_without_nhs_number","tests","Thu Sep 04 12:19:05 BST 2025","passed","Thu Sep 04 12:19:22 BST 2025","","test_consent_responses","",""
"
Test: Export session data to Excel and send clinic invitations, then verify vaccination record.
Steps:
1. Schedule session, import class list, and send clinic invitations.
2. Record verbal consent and register child as attending.
3. Record vaccination for the child at the clinic.
4. Verify vaccination outcome and Excel export.
Verification:
- Vaccination outcome is recorded and session Excel export is available.
","37379","test_verify_excel_export_and_clinic_invitation","tests","Thu Sep 04 12:08:02 BST 2025","passed","Thu Sep 04 12:08:39 BST 2025","","test_programmes","",""
"
Test: Submit an online consent form refusing HPV vaccination and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Select 'do not agree' to vaccination.
3. Choose refusal reason and provide details.
4. Submit the consent form.
Verification:
- Confirmation text indicates consent was refused for HPV vaccination.
","7337","test_consent_refused_for_hpv_vaccination","tests","Thu Sep 04 12:10:53 BST 2025","passed","Thu Sep 04 12:11:00 BST 2025","","test_online_consent_hpv","",""
"
Test: Upload a SystmOne vaccination records file with extra whitespace and verify normalization.
Steps:
1. Upload a SystmOne file with whitespace issues.
Verification:
- Output indicates successful normalization and import.
","2289","test_vaccination_file_upload_systmone_whitespace_normalization","tests","Thu Sep 04 12:16:47 BST 2025","passed","Thu Sep 04 12:16:49 BST 2025","","test_import_records","",""
"
Test: Submit an online consent form giving consent for one or both doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines, and health question status.
","11723","test_consent_given_for_doubles_vaccination[health_question: False-change_school: False-programmes: [<Programme.MENACWY: 'MenACWY'>]]","tests","Thu Sep 04 12:04:28 BST 2025","passed","Thu Sep 04 12:04:40 BST 2025","","test_online_consent_doubles","",""
"
Test: Generate and verify CSV report for HPV programme.
Steps:
1. Navigate to reports page.
2. Generate CSV report for HPV.
Verification:
- Report is generated in CSV format for HPV.
","3251","test_verify_csv_report_for_hpv","tests","Thu Sep 04 12:09:11 BST 2025","passed","Thu Sep 04 12:09:15 BST 2025","","test_programmes","",""
"
Test: End-to-end test for recording MenACWY and Td/IPV (""doubles"") vaccinations for a child.
Steps:
1. Setup: Log in as nurse, create session, import class list, and get batch names.
2. Go to online consent URL and fill in child and parent details.
3. Agree to both MenACWY and Td/IPV vaccinations, fill address, answer health questions, and confirm.
4. Log in as nurse, navigate to session, set session in progress, register child as attending.
5. Record MenACWY and Td/IPV vaccinations for the child.
Verification:
- Final consent message is shown after online consent.
- Both vaccinations are recorded for the child in the session.
","38400","test_recording_doubles_vaccination_e2e","tests","Thu Sep 04 12:18:10 BST 2025","passed","Thu Sep 04 12:18:48 BST 2025","","test_e2e","",""
