"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","563","test_batch_name_too_long[MenQuadfi]","tests","Wed Oct 01 17:11:27 BST 2025","passed","Wed Oct 01 17:11:27 BST 2025","","test_vaccines","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","1971","test_batch_add_change_archive[Fluenz]","tests","Wed Oct 01 17:10:31 BST 2025","passed","Wed Oct 01 17:10:33 BST 2025","","test_vaccines","",""
"
Test: Click the 'Send reminders' link and PDF download links in sessions and
verify there are no errors.
Steps:
1. Open a session with a fixed child.
2. Click 'Send reminders' link and verify no errors.
3. Attempt to download consent PDFs and verify no errors.
Verification:
- No errors occur when sending reminders or downloading PDFs.
","644","test_session_verify_consent_reminders_and_pdf_downloads","tests","Wed Oct 01 17:15:06 BST 2025","passed","Wed Oct 01 17:15:07 BST 2025","","test_sessions","",""
"
Test: Upload an empty cohort file and verify error handling.
Steps:
1. Navigate to cohort import page.
2. Upload an empty file.
Verification:
- Import fails and error is shown.
","251","test_cohort_upload_with_empty_file","tests","Wed Oct 01 17:11:14 BST 2025","passed","Wed Oct 01 17:11:14 BST 2025","","test_programmes","",""
"
Test: Generate and verify SystmOne report for MenACWY programme.
Steps:
1. Navigate to reports page.
2. Generate SystmOne report for MenACWY.
Verification:
- Report is generated in SystmOne format for MenACWY.
","1488","test_verify_systmone_report_for_menacwy","tests","Wed Oct 01 17:12:32 BST 2025","passed","Wed Oct 01 17:12:33 BST 2025","","test_programmes","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","486","test_batch_name_too_long[Fluenz]","tests","Wed Oct 01 17:11:20 BST 2025","passed","Wed Oct 01 17:11:20 BST 2025","","test_vaccines","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","467","test_batch_name_too_long[Nimenrix]","tests","Wed Oct 01 17:11:32 BST 2025","passed","Wed Oct 01 17:11:33 BST 2025","","test_vaccines","",""
"
Test: Upload a SystmOne historic vaccination records file with invalid data and
   verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a SystmOne historic file with invalid data.
Verification:
- Output lists errors as expected for each record
","1493","test_vaccination_file_upload_systmone_historic_invalid_data","tests","Wed Oct 01 17:13:09 BST 2025","passed","Wed Oct 01 17:13:10 BST 2025","","test_import_vaccinations","",""
"
Test: Log in with valid credentials for each user role and verify dashboard links
   and team information.
Steps:
1. Navigate to the log in page (autouse fixture).
2. Log in as the specified user role and select team if necessary.
3. Verify that all expected dashboard links are visible.
4. Verify that team information is visible in Team page.
5. Log out.
Verification:
- Log out button and all dashboard navigation links are visible after login.
- Team name and email are visible in the Team page.
","1436","test_login_with_valid_credentials[role: nurse]","tests","Wed Oct 01 17:11:57 BST 2025","passed","Wed Oct 01 17:11:59 BST 2025","","test_log_in","",""
"
Test: Export session data to Excel and send clinic invitations,
   then verify vaccination record.
Steps:
1. Schedule session, import class list, and send clinic invitations.
2. Record verbal consent and register child as attending.
3. Record vaccination for the child at the clinic.
4. Verify vaccination outcome and Excel export.
Verification:
- Vaccination outcome is recorded and session Excel export is available.
","20650","test_verify_excel_export_and_clinic_invitation","tests","Wed Oct 01 17:14:37 BST 2025","passed","Wed Oct 01 17:14:58 BST 2025","","test_sessions","",""
"
Test: Upload a historic vaccination records file with valid data and verify import.
Steps:
1. Navigate to vaccination records import page.
2. Upload a historic file with valid data.
Verification:
- Output indicates successful import of historic records.
","3626","test_vaccination_file_upload_historic_valid_data","tests","Wed Oct 01 17:12:13 BST 2025","passed","Wed Oct 01 17:12:16 BST 2025","","test_import_vaccinations","",""
"
Test: Verify that the log in, team and dashboard page pass accessibility checks.
Steps:
1. Navigate to the log in page.
2. Run accessibility checks.
3. Log in as a nurse and choose team if necessary.
4. Run accessibility checks on the dashboard page.
5. Navigate to the team page and run accessibility checks.
Verification:
- No accessibility issues are found on these pages.
","1437","test_accessibility","tests","Wed Oct 01 17:12:08 BST 2025","passed","Wed Oct 01 17:12:10 BST 2025","","test_log_in","",""
"
Test: Log in with valid credentials for each user role and verify dashboard links
   and team information.
Steps:
1. Navigate to the log in page (autouse fixture).
2. Log in as the specified user role and select team if necessary.
3. Verify that all expected dashboard links are visible.
4. Verify that team information is visible in Team page.
5. Log out.
Verification:
- Log out button and all dashboard navigation links are visible after login.
- Team name and email are visible in the Team page.
","1465","test_login_with_valid_credentials[role: superuser]","tests","Wed Oct 01 17:12:00 BST 2025","passed","Wed Oct 01 17:12:01 BST 2025","","test_log_in","",""
"
Test: Upload a class list file with invalid structure and verify error handling.
Steps:
1. Navigate to class list import page for the correct school and year group.
2. Upload a file with incorrect structure.
Verification:
- Output indicates structural errors.
","2288","test_class_list_file_upload_invalid_structure","tests","Wed Oct 01 17:14:35 BST 2025","passed","Wed Oct 01 17:14:38 BST 2025","","test_import_class_lists","",""
"
Test: Upload an invalid child list file and verify error handling.
Steps:
1. Navigate to child record import page.
2. Upload a child list file with invalid data.
Verification:
- Output lists errors as expected for each record
","726","test_child_list_file_upload_invalid_data","tests","Wed Oct 01 17:12:54 BST 2025","passed","Wed Oct 01 17:12:55 BST 2025","","test_import_child_lists","",""
"
Test: Submit multiple online flu consent forms with different methods and
   verify the correct method is displayed in the session.
Steps:
1. Fill in child and parent details and submit consent with the first method.
2. Submit a second consent for the same child with the
   second method (different parent).
3. Navigate to the session and consent tab.
4. Search for the child and verify the correct consent method is shown.
Verification:
- The consent method displayed in the session matches the expected method
  from the last consent.
","16563","test_flu_consent_method_displayed_correctly[consents: (<ConsentOption.BOTH: ''>, <ConsentOption.NASAL_SPRAY: 'Nasal spray'>, <ConsentOption.NASAL_SPRAY: 'Nasal spray'>)]","tests","Wed Oct 01 17:13:05 BST 2025","passed","Wed Oct 01 17:13:21 BST 2025","","test_online_consent_flu","",""
"
Test: Submit an online consent form giving consent for flu vaccination
   (nasal spray, injection, or both) and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Agree to flu vaccination, selecting the consent option
   (nasal spray, injection, or both).
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, consent option,
  and health question status.
","6946","test_consent_given_for_flu_vaccination[yes_to_health_questions: False-consent_option: ]","tests","Wed Oct 01 17:11:14 BST 2025","passed","Wed Oct 01 17:11:21 BST 2025","","test_online_consent_flu","",""
"
Test: Add multiple notes to a session and verify their order in the activity log.
Steps:
1. Open a session with a fixed child.
2. Add two notes in sequence.
3. Refresh and search for the child in the session.
4. Verify the most recent note appears first in the list.
Verification:
- Notes appear in reverse chronological order in the activity log.
","7333","test_session_activity_notes_order","tests","Wed Oct 01 17:13:40 BST 2025","failed","Wed Oct 01 17:13:48 BST 2025","","test_sessions","",""
"
Test: Confirm and ignore school moves for two children and
   verify the correct alerts.
Steps:
1. Setup: Schedule sessions for two schools, upload class lists for both,
   and trigger school moves.
2. Go to the school moves page and locate rows for both children.
3. For the first child, confirm the school move and verify the confirmation alert.
4. For the second child, ignore the school move and verify the ignored alert.
Verification:
- The correct confirmation and ignored alerts are shown for each child.
- The school moves table contains the expected text for both children.
","2378","test_confirm_and_ignore","tests","Wed Oct 01 17:17:49 BST 2025","passed","Wed Oct 01 17:17:51 BST 2025","","test_school_moves","",""
"
Test: Submit an online consent form giving consent for one or both
   doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines,
   and health question status.
","5209","test_consent_given_for_doubles_vaccination[yes_to_health_questions: True-programmes: [<Programme.MENACWY: 'MenACWY'>, <Programme.TD_IPV: 'Td/IPV'>]]","tests","Wed Oct 01 17:15:15 BST 2025","passed","Wed Oct 01 17:15:21 BST 2025","","test_online_consent_doubles","",""
"
Test: Record conflicting consents from parents, resolve with Gillick competence,
   and verify status.
Steps:
1. Open the session and consent tab for the child.
2. Record a verbal positive consent for parent 1.
3. Record a verbal refusal for parent 2, resulting in conflicting consent.
4. Assess Gillick competence as competent.
5. Record child verbal consent.
6. Verify consent status and activity log.
Verification:
- Consent status updates to 'Conflicting consent', then 'Safe to vaccinate',
  then 'Consent given'.
- Activity log contains entry for Gillick competent child consent.
","23487","test_conflicting_consent_with_gillick_consent","tests","Wed Oct 01 17:16:55 BST 2025","passed","Wed Oct 01 17:17:19 BST 2025","","test_verbal_consent","",""
"
Test: Record verbal consent and triage outcome for a child in a session.
Steps:
1. Schedule session and import class list.
2. Record verbal consent for the child.
3. Update triage outcome to 'safe to vaccinate'.
Verification:
- Triage outcome is updated and reflected for the child.
","7768","test_triage_consent_given_and_triage_outcome","tests","Wed Oct 01 17:14:06 BST 2025","passed","Wed Oct 01 17:14:14 BST 2025","","test_sessions","",""
"
Test: Verify that the children page passes accessibility checks.
Steps:
1. Navigate to the children page.
2. Run accessibility checks using the accessibility helper.
Verification:
- No accessibility violations are found on the children page.
","8767","test_accessibility","tests","Wed Oct 01 17:16:07 BST 2025","passed","Wed Oct 01 17:16:16 BST 2025","","test_children","",""
