"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test: Upload a historic vaccination records file with valid data and verify import.
Steps:
1. Navigate to vaccination records import page.
2. Upload a historic file with valid data.
Verification:
- Output indicates successful import of historic records.
","3606","test_vaccination_file_upload_historic_valid_data","tests","Tue Sep 30 17:44:18 BST 2025","passed","Tue Sep 30 17:44:22 BST 2025","","test_import_vaccinations","",""
"
Test: Upload a vaccination records file with extra whitespace and
   verify normalization.
Steps:
1. Upload a file with whitespace issues.
2. Navigate to children page.
3. Verify the list is normalized and imported correctly.
Verification:
- Imported list matches expected normalized data.
","30956","test_vaccination_file_upload_whitespace_normalization","tests","Tue Sep 30 17:45:27 BST 2025","passed","Tue Sep 30 17:45:58 BST 2025","","test_import_vaccinations","",""
"
Test: Upload a vaccination records file with invalid structure and
   verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a file with incorrect structure.
Verification:
- Output indicates structural errors.
","700","test_vaccination_file_upload_invalid_structure","tests","Tue Sep 30 17:43:45 BST 2025","passed","Tue Sep 30 17:43:46 BST 2025","","test_import_vaccinations","",""
"
Test: Submit an online consent form giving consent for one or both
   doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines,
   and health question status.
","6122","test_consent_given_for_doubles_vaccination[yes_to_health_questions: False-change_school: True-programmes: [<Programme.TD_IPV: 'Td/IPV'>]]","tests","Tue Sep 30 17:43:54 BST 2025","passed","Tue Sep 30 17:44:01 BST 2025","","test_online_consent_doubles","",""
"
Test: Attempt to add a batch with a name that is too short and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with only one character.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be more than 2 characters.
","488","test_batch_name_too_short[Nimenrix]","tests","Tue Sep 30 17:43:14 BST 2025","passed","Tue Sep 30 17:43:14 BST 2025","","test_vaccines","",""
"
Test: Submit an online consent form giving consent for one or both
   doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines,
   and health question status.
","5491","test_consent_given_for_doubles_vaccination[yes_to_health_questions: True-change_school: True-programmes: [<Programme.MENACWY: 'MenACWY'>]]","tests","Tue Sep 30 17:44:57 BST 2025","passed","Tue Sep 30 17:45:03 BST 2025","","test_online_consent_doubles","",""
"
Test: Upload an empty child list file and verify error handling.
Steps:
1. Navigate to child record import page.
2. Upload an empty file.
Verification:
- Output indicates error or no records imported.
","287","test_child_list_file_upload_empty_file","tests","Tue Sep 30 17:45:36 BST 2025","passed","Tue Sep 30 17:45:36 BST 2025","","test_import_child_lists","",""
"
Test: Submit an online consent form giving consent for one or both
   doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines,
   and health question status.
","5158","test_consent_given_for_doubles_vaccination[yes_to_health_questions: True-change_school: False-programmes: [<Programme.MENACWY: 'MenACWY'>]]","tests","Tue Sep 30 17:44:20 BST 2025","passed","Tue Sep 30 17:44:25 BST 2025","","test_online_consent_doubles","",""
"
Test: Attempt to create an invalid session and verify error handling.
Steps:
1. Navigate to sessions page.
2. Attempt to create a session with invalid data for the school and programme.
Verification:
- Error is shown or invalid session is not created.
","1271","test_create_invalid_session","tests","Tue Sep 30 17:45:30 BST 2025","passed","Tue Sep 30 17:45:32 BST 2025","","test_sessions","",""
"
Test: Upload an invalid vaccination records file and verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a vaccination file with invalid data.
Verification:
- Output lists errors as expected for each record
","2460","test_vaccination_file_upload_invalid_data","tests","Tue Sep 30 17:43:15 BST 2025","passed","Tue Sep 30 17:43:18 BST 2025","","test_import_vaccinations","",""
"
Test: Record verbal consent and triage outcome for a child in a session.
Steps:
1. Schedule session and import class list.
2. Record verbal consent for the child.
3. Update triage outcome to 'safe to vaccinate'.
Verification:
- Triage outcome is updated and reflected for the child.
","8403","test_triage_consent_given_and_triage_outcome","tests","Tue Sep 30 17:47:27 BST 2025","passed","Tue Sep 30 17:47:36 BST 2025","","test_sessions","",""
"
Test: Upload a child list file with only headers and verify no records are imported.
Steps:
1. Navigate to child record import page.
2. Upload a header-only file.
Verification:
- Output indicates no records imported.
","268","test_child_list_file_upload_header_only","tests","Tue Sep 30 17:45:32 BST 2025","passed","Tue Sep 30 17:45:32 BST 2025","","test_import_child_lists","",""
"
Test: Submit an online consent form giving consent for flu vaccination
   (nasal spray, injection, or both) and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Agree to flu vaccination, selecting the consent option
   (nasal spray, injection, or both).
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, consent option,
  and health question status.
","4728","test_consent_given_for_flu_vaccination[yes_to_health_questions: True-consent_option: Injection]","tests","Tue Sep 30 17:44:59 BST 2025","passed","Tue Sep 30 17:45:04 BST 2025","","test_online_consent_flu","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","524","test_batch_name_too_long[Menveo]","tests","Tue Sep 30 17:43:30 BST 2025","passed","Tue Sep 30 17:43:30 BST 2025","","test_vaccines","",""
"
Test: Upload a cohort file with invalid structure and verify error handling.
Steps:
1. Navigate to cohort import page.
2. Upload a file with incorrect structure.
Verification:
- Import fails and structural error is shown.
","802","test_cohort_upload_with_invalid_structure","tests","Tue Sep 30 17:43:04 BST 2025","passed","Tue Sep 30 17:43:04 BST 2025","","test_programmes","",""
"
Test: Log in with valid credentials for each user role and verify dashboard links
   and team information.
Steps:
1. Navigate to the log in page (autouse fixture).
2. Log in as the specified user role and select team if necessary.
3. Verify that all expected dashboard links are visible.
4. Verify that team information is visible in Team page.
5. Log out.
Verification:
- Log out button and all dashboard navigation links are visible after login.
- Team name and email are visible in the Team page.
","1471","test_login_with_valid_credentials[role: nurse]","tests","Tue Sep 30 17:44:45 BST 2025","passed","Tue Sep 30 17:44:47 BST 2025","","test_log_in","",""
"
Test: Upload a cohort file with only headers and verify no records are imported.
Steps:
1. Navigate to cohort import page.
2. Upload a header-only file.
Verification:
- No records are imported and appropriate message is shown.
","275","test_cohort_upload_with_header_only_file","tests","Tue Sep 30 17:43:09 BST 2025","passed","Tue Sep 30 17:43:09 BST 2025","","test_programmes","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","2124","test_batch_add_change_archive[Fluenz]","tests","Tue Sep 30 17:42:32 BST 2025","passed","Tue Sep 30 17:42:34 BST 2025","","test_vaccines","",""
"
Test: Generate and verify CSV report for HPV programme.
Steps:
1. Navigate to reports page.
2. Generate CSV report for HPV.
Verification:
- Report is generated in CSV format for HPV.
","1591","test_verify_csv_report_for_hpv","tests","Tue Sep 30 17:44:12 BST 2025","passed","Tue Sep 30 17:44:14 BST 2025","","test_programmes","",""
"
Test: Submit an online consent form giving consent for flu vaccination
   (nasal spray, injection, or both) and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Agree to flu vaccination, selecting the consent option
   (nasal spray, injection, or both).
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, consent option,
  and health question status.
","7235","test_consent_given_for_flu_vaccination[yes_to_health_questions: True-consent_option: Nasal spray]","tests","Tue Sep 30 17:44:45 BST 2025","passed","Tue Sep 30 17:44:52 BST 2025","","test_online_consent_flu","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","497","test_batch_name_too_long[Nimenrix]","tests","Tue Sep 30 17:43:33 BST 2025","passed","Tue Sep 30 17:43:34 BST 2025","","test_vaccines","",""
"
Test: Verify pre-screening questions are pre-filled correctly when recording
   multiple vaccinations in the same session.
Steps:
1. Setup: Schedule sessions for HPV, doubles, and flu for the same school and
   import a fixed child class list.
2. For each programme group (HPV, doubles, flu):
    a. Navigate to the session and register the child as attending.
    b. Go to the consent tab and search for the child.
    c. For each vaccine in the programme group:
        i. Record verbal consent for the child.
        ii. Record a vaccination for the child with a long notes field.
Verification:
- For each combination of vaccines, the correct pre-screening questions
  (""feeling well"", ""not pregnant"") are pre-filled as described in the docstring.
- Long notes (over 1000 characters) are accepted (MAV-955).
","37710","test_pre_screening_questions_prefilled_for_multiple_vaccinations","tests","Tue Sep 30 17:50:36 BST 2025","passed","Tue Sep 30 17:51:14 BST 2025","","test_reset","",""
"
Test: Record conflicting consents from parents, resolve with Gillick competence,
   and verify status.
Steps:
1. Open the session and consent tab for the child.
2. Record a verbal positive consent for parent 1.
3. Record a verbal refusal for parent 2, resulting in conflicting consent.
4. Assess Gillick competence as competent.
5. Record child verbal consent.
6. Verify consent status and activity log.
Verification:
- Consent status updates to 'Conflicting consent', then 'Safe to vaccinate',
  then 'Consent given'.
- Activity log contains entry for Gillick competent child consent.
","17451","test_conflicting_consent_with_gillick_consent","tests","Tue Sep 30 17:49:38 BST 2025","passed","Tue Sep 30 17:49:55 BST 2025","","test_verbal_consent","",""
"
Test: Attempt to add a batch with a name that is too short and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with only one character.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be more than 2 characters.
","509","test_batch_name_too_short[Menveo]","tests","Tue Sep 30 17:43:11 BST 2025","passed","Tue Sep 30 17:43:11 BST 2025","","test_vaccines","",""
"
Test: End-to-end test for recording MenACWY and Td/IPV (""doubles"") vaccinations
Steps:
1. Setup: Log in as nurse, create session, import class list, and get batch names.
2. Go to online consent URL and fill in child and parent details.
3. Agree to both MenACWY and Td/IPV vaccinations, fill address,
   answer health questions
4. Log in as nurse, navigate to session, set session in progress,
   register child as attending.
5. Record MenACWY and Td/IPV vaccinations for the child.
Verification:
- Final consent message is shown after online consent.
- Both vaccinations are recorded for the child in the session.
","15534","test_recording_doubles_vaccination_e2e","tests","Tue Sep 30 17:49:22 BST 2025","passed","Tue Sep 30 17:49:38 BST 2025","","test_e2e","",""
"
Test: Attempt to add a batch with a name that is too short and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with only one character.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be more than 2 characters.
","544","test_batch_name_too_short[Revaxis]","tests","Tue Sep 30 17:43:17 BST 2025","passed","Tue Sep 30 17:43:18 BST 2025","","test_vaccines","",""
"
Test: Submit an online consent form refusing doubles vaccination and
   verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Select 'do not agree' to vaccination.
3. Choose refusal reason and provide details.
4. Submit the consent form.
Verification:
- Confirmation text indicates consent was refused for MenACWY and Td/IPV.
","3298","test_consent_refused_for_doubles_vaccination","tests","Tue Sep 30 17:42:38 BST 2025","passed","Tue Sep 30 17:42:42 BST 2025","","test_online_consent_doubles","",""
"
Test: Upload a SystmOne vaccination records file with invalid data and
   verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a SystmOne file with invalid data.
Verification:
- Output lists errors as expected for each record
","1562","test_vaccination_file_upload_systmone_invalid_data","tests","Tue Sep 30 17:45:06 BST 2025","passed","Tue Sep 30 17:45:08 BST 2025","","test_import_vaccinations","",""
"
Test: Generate and verify SystmOne report for MenACWY programme.
Steps:
1. Navigate to reports page.
2. Generate SystmOne report for MenACWY.
Verification:
- Report is generated in SystmOne format for MenACWY.
","1515","test_verify_systmone_report_for_menacwy","tests","Tue Sep 30 17:44:27 BST 2025","passed","Tue Sep 30 17:44:28 BST 2025","","test_programmes","",""
"
Test: Upload an invalid class list file and verify error handling.
Steps:
1. Navigate to class list import page for the correct school and year group.
2. Upload a class list file with invalid data.
Verification:
- Output lists errors as expected for each record
","2514","test_class_list_file_upload_invalid_data","tests","Tue Sep 30 17:47:01 BST 2025","passed","Tue Sep 30 17:47:03 BST 2025","","test_import_class_lists","",""
"
Test: Upload an empty cohort file and verify error handling.
Steps:
1. Navigate to cohort import page.
2. Upload an empty file.
Verification:
- Import fails and error is shown.
","273","test_cohort_upload_with_empty_file","tests","Tue Sep 30 17:43:13 BST 2025","passed","Tue Sep 30 17:43:13 BST 2025","","test_programmes","",""
"
Test: Upload a SystmOne vaccination records file with extra whitespace and
   verify normalization.
Steps:
1. Upload a SystmOne file with whitespace issues.
Verification:
- Output indicates successful normalization and import.
","1437","test_vaccination_file_upload_systmone_whitespace_normalization","tests","Tue Sep 30 17:46:04 BST 2025","passed","Tue Sep 30 17:46:05 BST 2025","","test_import_vaccinations","",""
"
Test: Submit multiple online flu consent forms with different methods and
   verify the correct method is displayed in the session.
Steps:
1. Fill in child and parent details and submit consent with the first method.
2. Submit a second consent for the same child with the
   second method (different parent).
3. Navigate to the session and consent tab.
4. Search for the child and verify the correct consent method is shown.
Verification:
- The consent method displayed in the session matches the expected method
  from the last consent.
","18811","test_flu_consent_method_displayed_correctly[consents: (<ConsentOption.BOTH: ''>, <ConsentOption.BOTH: ''>, <ConsentOption.NASAL_SPRAY: 'Nasal spray'>)]","tests","Tue Sep 30 17:47:45 BST 2025","passed","Tue Sep 30 17:48:04 BST 2025","","test_online_consent_flu","",""
"
Test: Verify that the children page passes accessibility checks.
Steps:
1. Navigate to the children page.
2. Run accessibility checks using the accessibility helper.
Verification:
- No accessibility violations are found on the children page.
","8061","test_accessibility","tests","Tue Sep 30 17:48:18 BST 2025","passed","Tue Sep 30 17:48:26 BST 2025","","test_children","",""
"
Test: Edit a vaccination dose to 'not given' and verify outcome.
Steps:
1. Navigate to the child in the programme.
2. Edit the vaccination record and change outcome to 'they refused it'.
3. Save changes.
Verification:
- Alert confirms vaccination outcome recorded as refused.
","5720","test_edit_vaccination_dose_to_not_given","tests","Tue Sep 30 17:43:52 BST 2025","passed","Tue Sep 30 17:43:58 BST 2025","","test_programmes","",""
"
Test: Verify children page headers and filtering by child name.
Steps:
1. Setup: Import a fixed child class list and navigate to the children page.
2. Search for a child using all filters by name.
3. Verify the table headers are correct.
Verification:
- Assert that exactly one child is found in the results.
","6178","test_children_page_headers_and_filtering","tests","Tue Sep 30 17:46:58 BST 2025","passed","Tue Sep 30 17:47:04 BST 2025","","test_children","",""
"
Test: Create, edit, and delete an HPV vaccination record and verify changes in
   the IMMS API.
Steps:
1. Setup: Schedule HPV session, import class list, add vaccine batch, and
   register child with verbal consent.
2. Create: Record HPV vaccination for the child (LEFT_ARM_UPPER).
3. Verify: Check the vaccination record exists in the IMMS API.
4. Edit: Change the delivery site to RIGHT_ARM_LOWER and save.
5. Verify: Check the updated vaccination record in the IMMS API.
6. Edit: Change the outcome to ""They refused it"" and save.
7. Verify: Check the vaccination record is removed from the IMMS API.
","53314","test_create_edit_delete_hpv_vaccination_and_verify_imms_api","tests","Tue Sep 30 17:50:20 BST 2025","passed","Tue Sep 30 17:51:13 BST 2025","","test_imms","",""
"
Test: Log in with valid credentials for each user role and verify dashboard links
   and team information.
Steps:
1. Navigate to the log in page (autouse fixture).
2. Log in as the specified user role and select team if necessary.
3. Verify that all expected dashboard links are visible.
4. Verify that team information is visible in Team page.
5. Log out.
Verification:
- Log out button and all dashboard navigation links are visible after login.
- Team name and email are visible in the Team page.
","1598","test_login_with_valid_credentials[role: superuser]","tests","Tue Sep 30 17:44:48 BST 2025","passed","Tue Sep 30 17:44:50 BST 2025","","test_log_in","",""
"
Test: Create a new child record from an unmatched consent response
   without NHS number.
Steps:
1. Select a child from unmatched consent responses.
2. Click to create a new record and complete the process.
3. Verify the child is removed from unmatched responses.
4. Go to children page and verify activity log for the created child.
Verification:
- Created alert is visible.
- Consent response for the child is no longer visible in unmatched list.
- Activity log for the child shows the creation event.
","8021","test_create_child_record_from_consent_without_nhs_number","tests","Tue Sep 30 17:49:49 BST 2025","passed","Tue Sep 30 17:49:57 BST 2025","","test_consent_responses","",""
"
Test: Submit an online consent form giving consent for one or both
   doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines,
   and health question status.
","6024","test_consent_given_for_doubles_vaccination[yes_to_health_questions: False-change_school: False-programmes: [<Programme.MENACWY: 'MenACWY'>, <Programme.TD_IPV: 'Td/IPV'>]]","tests","Tue Sep 30 17:42:50 BST 2025","passed","Tue Sep 30 17:42:56 BST 2025","","test_online_consent_doubles","",""
"
Test: Upload a valid child list file and verify successful import.
Steps:
1. Navigate to child record import page.
2. Upload a valid child list file.
Verification:
- Output indicates successful import of records.
","14027","test_child_list_file_upload_valid_data","tests","Tue Sep 30 17:45:06 BST 2025","passed","Tue Sep 30 17:45:20 BST 2025","","test_import_child_lists","",""
