"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test: Upload a historic vaccination records file with invalid data and
   verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a historic file with invalid data.
Verification:
- Output lists errors as expected for each record
","35699","test_vaccination_file_upload_historic_invalid_data","tests","Thu Oct 23 12:50:43 BST 2025","passed","Thu Oct 23 12:51:19 BST 2025","","test_import_vaccinations","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","2941","test_batch_add_change_archive[Nimenrix]","tests","Thu Oct 23 12:47:36 BST 2025","passed","Thu Oct 23 12:47:39 BST 2025","","test_vaccines","",""
"
Test: Submit multiple online flu consent forms with different methods and
   verify the correct method is displayed in the session.
Steps:
1. Fill in child and parent details and submit consent with the first method.
2. Submit a second consent for the same child with the
   second method (different parent).
3. Navigate to the session and consent tab.
4. Search for the child and verify the correct consent method is shown.
5. Verify the pattern of consent details text in the offline excel.
Verification:
- The consent method displayed in the session matches the expected method
  from the last consent.
- The consent details in the excel download match the expected pattern.
","45269","test_flu_consent_method_displayed_correctly[consents: (<ConsentOption.INJECTION: 'Injection'>, <ConsentOption.INJECTION: 'Injection'>, <ConsentOption.INJECTION: 'Injection'>)]","tests","Thu Oct 23 12:53:55 BST 2025","passed","Thu Oct 23 12:54:40 BST 2025","","test_online_consent_flu","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","2020","test_batch_add_change_archive[MMR VaxPro]","tests","Thu Oct 23 12:47:42 BST 2025","passed","Thu Oct 23 12:47:44 BST 2025","","test_vaccines","",""
"
Test: Attempt to add a batch with a name that is too short and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with only one character.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be more than 2 characters.
","475","test_batch_name_too_short[MenQuadfi]","tests","Thu Oct 23 12:48:05 BST 2025","passed","Thu Oct 23 12:48:05 BST 2025","","test_vaccines","",""
"
Test: Upload an empty child list file and verify error handling.
Steps:
1. Navigate to child record import page.
2. Upload an empty file.
Verification:
- Output indicates error or no records imported.
","1255","test_child_list_file_upload_empty_file","tests","Thu Oct 23 12:58:04 BST 2025","passed","Thu Oct 23 12:58:05 BST 2025","","test_import_child_lists","",""
"
Test: End-to-end test for recording an HPV vaccination for a child.
Steps:
1. Setup: Log in as nurse, create session, import class list, and get batch name.
2. Go to online consent URL and fill in child and parent details.
3. Agree to HPV vaccination, fill address, answer health questions, and confirm.
4. Log in as nurse, navigate to session, set session in progress,
   register child as attending.
5. Record HPV vaccination for the child.
Verification:
- Final consent message is shown after online consent.
- Vaccination is recorded for the child in the session.
","19613","test_recording_hpv_vaccination_e2e","tests","Thu Oct 23 12:59:46 BST 2025","passed","Thu Oct 23 13:00:05 BST 2025","","test_e2e","",""
"
Test: Upload a child list file with invalid structure and verify error handling.
Steps:
1. Navigate to child record import page.
2. Upload a file with incorrect structure.
Verification:
- Output indicates structural errors.
","1671","test_child_list_file_upload_invalid_structure","tests","Thu Oct 23 12:57:54 BST 2025","passed","Thu Oct 23 12:57:55 BST 2025","","test_import_child_lists","",""
"
Test: Upload an invalid cohort (class list) file and verify error handling.
Steps:
1. Navigate to cohort import page.
2. Upload a cohort file with invalid data.
Verification:
- Import fails and error is shown.
","2656","test_cohort_upload_with_invalid_file","tests","Thu Oct 23 12:47:40 BST 2025","passed","Thu Oct 23 12:47:43 BST 2025","","test_programmes","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","1843","test_batch_add_change_archive[Revaxis]","tests","Thu Oct 23 12:47:51 BST 2025","passed","Thu Oct 23 12:47:52 BST 2025","","test_vaccines","",""
"
Test: Attempt to add a batch with a name that is too short and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with only one character.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be more than 2 characters.
","477","test_batch_name_too_short[Cell-based Trivalent Influenza Vaccine Seqirus]","tests","Thu Oct 23 12:47:58 BST 2025","passed","Thu Oct 23 12:47:59 BST 2025","","test_vaccines","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","481","test_batch_name_too_long[Nimenrix]","tests","Thu Oct 23 12:48:40 BST 2025","passed","Thu Oct 23 12:48:40 BST 2025","","test_vaccines","",""
"
Test: Export session data to Excel and send clinic invitations,
   then verify vaccination record.
Steps:
1. Schedule session, import class list, and send clinic invitations.
2. Record verbal consent and register child as attending.
3. Record vaccination for the child at the clinic.
4. Verify vaccination outcome and Excel export.
Verification:
- Vaccination outcome is recorded and session Excel export is available.
","33654","test_verify_excel_export_and_clinic_invitation","tests","Thu Oct 23 12:54:33 BST 2025","passed","Thu Oct 23 12:55:06 BST 2025","","test_sessions","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","1950","test_batch_add_change_archive[Gardasil 9]","tests","Thu Oct 23 12:47:22 BST 2025","passed","Thu Oct 23 12:47:24 BST 2025","","test_vaccines","",""
"
Test: Upload a SystmOne vaccination records file with invalid data and
   verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a SystmOne file with invalid data.
Verification:
- Output lists errors as expected for each record
","4747","test_vaccination_file_upload_systmone_invalid_data","tests","Thu Oct 23 12:52:20 BST 2025","passed","Thu Oct 23 12:52:25 BST 2025","","test_import_vaccinations","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","460","test_batch_name_too_long[Priorix]","tests","Thu Oct 23 12:48:46 BST 2025","passed","Thu Oct 23 12:48:46 BST 2025","","test_vaccines","",""
"
Test: Upload a vaccination file with no URN/care setting and verify location is
   set to school (MAV-855).
Steps:
1. Upload a vaccination file missing care setting.
2. Navigate to children page and search for the child.
3. Open vaccination details for the child.
Verification:
- Vaccination location is displayed as the school.
","11998","test_vaccination_file_upload_no_urn_location_mav_855","tests","Thu Oct 23 12:51:46 BST 2025","passed","Thu Oct 23 12:51:58 BST 2025","","test_import_vaccinations","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","492","test_batch_name_too_long[Gardasil 9]","tests","Thu Oct 23 12:48:30 BST 2025","passed","Thu Oct 23 12:48:31 BST 2025","","test_vaccines","",""
"
Test: Edit the programmes of an existing session and verify changes.
Steps:
1. Open a session with a fixed child.
2. Edit the session to change its programmes.
3. Save changes and verify the updated programmes are reflected.
4. Verify the Flu tab appears for a child in the session.
Verification:
- Session programmes are updated correctly without errors.
","2283","test_editing_session_programmes","tests","Thu Oct 23 12:56:49 BST 2025","passed","Thu Oct 23 12:56:52 BST 2025","","test_sessions","",""
"
Test: Upload a historic vaccination records file with valid data and verify import.
Steps:
1. Navigate to vaccination records import page.
2. Upload a historic file with valid data.
Verification:
- Output indicates successful import of historic records.
","11595","test_vaccination_file_upload_historic_valid_data","tests","Thu Oct 23 12:49:50 BST 2025","passed","Thu Oct 23 12:50:02 BST 2025","","test_import_vaccinations","",""
"
Test: Submit an online consent form refusing HPV vaccination and
   verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Select 'do not agree' to vaccination.
3. Choose refusal reason and provide details.
4. Submit the consent form.
Verification:
- Confirmation text indicates consent was refused for HPV vaccination.
","3804","test_consent_refused_for_hpv_vaccination","tests","Thu Oct 23 13:00:13 BST 2025","passed","Thu Oct 23 13:00:17 BST 2025","","test_online_consent_hpv","",""
"
Test: Submit an online consent form giving consent for flu vaccination
   (nasal spray, injection, or both) and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Agree to flu vaccination, selecting the consent option
   (nasal spray, injection, or both).
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, consent option,
  and health question status.
","4652","test_consent_given_for_flu_vaccination[yes_to_health_questions: False-consent_option: Injection]","tests","Thu Oct 23 12:47:47 BST 2025","passed","Thu Oct 23 12:47:51 BST 2025","","test_online_consent_flu","",""
"
Test: Submit multiple online flu consent forms with different methods and
   verify the correct method is displayed in the session.
Steps:
1. Fill in child and parent details and submit consent with the first method.
2. Submit a second consent for the same child with the
   second method (different parent).
3. Navigate to the session and consent tab.
4. Search for the child and verify the correct consent method is shown.
5. Verify the pattern of consent details text in the offline excel.
Verification:
- The consent method displayed in the session matches the expected method
  from the last consent.
- The consent details in the excel download match the expected pattern.
","42943","test_flu_consent_method_displayed_correctly[consents: (<ConsentOption.BOTH: ''>, <ConsentOption.INJECTION: 'Injection'>, <ConsentOption.INJECTION: 'Injection'>)]","tests","Thu Oct 23 12:58:37 BST 2025","passed","Thu Oct 23 12:59:20 BST 2025","","test_online_consent_flu","",""
"
Test: Submit multiple online flu consent forms with different methods and
   verify the correct method is displayed in the session.
Steps:
1. Fill in child and parent details and submit consent with the first method.
2. Submit a second consent for the same child with the
   second method (different parent).
3. Navigate to the session and consent tab.
4. Search for the child and verify the correct consent method is shown.
5. Verify the pattern of consent details text in the offline excel.
Verification:
- The consent method displayed in the session matches the expected method
  from the last consent.
- The consent details in the excel download match the expected pattern.
","28723","test_flu_consent_method_displayed_correctly[consents: (<ConsentOption.NASAL_SPRAY: 'Nasal spray'>, <ConsentOption.NASAL_SPRAY: 'Nasal spray'>, <ConsentOption.NASAL_SPRAY: 'Nasal spray'>)]","tests","Thu Oct 23 12:51:36 BST 2025","passed","Thu Oct 23 12:52:04 BST 2025","","test_online_consent_flu","",""
"
Test: Submit multiple online flu consent forms with different methods and
   verify the correct method is displayed in the session.
Steps:
1. Fill in child and parent details and submit consent with the first method.
2. Submit a second consent for the same child with the
   second method (different parent).
3. Navigate to the session and consent tab.
4. Search for the child and verify the correct consent method is shown.
5. Verify the pattern of consent details text in the offline excel.
Verification:
- The consent method displayed in the session matches the expected method
  from the last consent.
- The consent details in the excel download match the expected pattern.
","25820","test_flu_consent_method_displayed_correctly[consents: (<ConsentOption.BOTH: ''>, <ConsentOption.BOTH: ''>, <ConsentOption.NASAL_SPRAY: 'Nasal spray'>)]","tests","Thu Oct 23 12:59:52 BST 2025","passed","Thu Oct 23 13:00:17 BST 2025","","test_online_consent_flu","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","480","test_batch_name_too_long[MenQuadfi]","tests","Thu Oct 23 12:48:33 BST 2025","passed","Thu Oct 23 12:48:34 BST 2025","","test_vaccines","",""
"
Test: Archive an unmatched consent response and verify it is removed from the list.
Steps:
1. Select a child from the unmatched consent responses.
2. Click the archive button and provide notes.
Verification:
- Archived alert is visible.
- The consent response for the child is no longer visible in the unmatched list.
","836","test_archive_unmatched_consent_response_removes_from_list","tests","Thu Oct 23 13:00:32 BST 2025","passed","Thu Oct 23 13:00:33 BST 2025","","test_consent_responses","",""
"
Test: Generate and verify SystmOne report for HPV programme.
Steps:
1. Navigate to reports page.
2. Generate SystmOne report for HPV.
Verification:
- Report is generated in SystmOne format for HPV.
","1621","test_verify_systmone_report_for_hpv","tests","Thu Oct 23 12:49:27 BST 2025","passed","Thu Oct 23 12:49:29 BST 2025","","test_programmes","",""
"
Test: Attempt to log in with invalid or empty credentials and verify error message.
Steps:
1. Navigate to the log in page (autouse fixture).
2. Attempt to log in with the given username and password.
Verification:
- Error message is displayed indicating invalid credentials.
","229","test_login_with_invalid_credentials[password: -username: ]","tests","Thu Oct 23 12:49:36 BST 2025","passed","Thu Oct 23 12:49:36 BST 2025","","test_log_in","",""
"
Test: Submit an online consent form giving consent for flu vaccination
   (nasal spray, injection, or both) and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Agree to flu vaccination, selecting the consent option
   (nasal spray, injection, or both).
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, consent option,
  and health question status.
","7969","test_consent_given_for_flu_vaccination[yes_to_health_questions: True-consent_option: ]","tests","Thu Oct 23 12:48:48 BST 2025","passed","Thu Oct 23 12:48:56 BST 2025","","test_online_consent_flu","",""
"
Test: Submit an online consent form giving consent for flu vaccination
   (nasal spray, injection, or both) and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page.
2. Agree to flu vaccination, selecting the consent option
   (nasal spray, injection, or both).
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, consent option,
  and health question status.
","5494","test_consent_given_for_flu_vaccination[yes_to_health_questions: True-consent_option: Injection]","tests","Thu Oct 23 12:48:34 BST 2025","passed","Thu Oct 23 12:48:40 BST 2025","","test_online_consent_flu","",""
"
Test: Add, edit, and archive a vaccine batch and verify success alerts.
Steps:
1. Click to add a new batch for the given vaccine.
2. Fill in batch name and expiry date, then confirm.
3. Edit the batch expiry date and confirm.
4. Archive the batch and confirm.
Verification:
- Success alerts are visible after each operation (add, edit, archive).
","2239","test_batch_add_change_archive[Fluenz]","tests","Thu Oct 23 12:47:13 BST 2025","passed","Thu Oct 23 12:47:15 BST 2025","","test_vaccines","",""
"
Test: Submit online flu consent for a new child and
change schools.
Steps:
1. Fill in child and parent details and change schools.
2. Verify the school move is created in Mavis and confirm it.
3. Navigate to the session at the new school and go to consent tab.
4. Search for the child and verify the correct consent appears.
Verification:
- The consent method displayed in the session matches the expected method.
","13974","test_online_consent_school_moves_with_new_patient","tests","Thu Oct 23 13:02:20 BST 2025","passed","Thu Oct 23 13:02:34 BST 2025","","test_online_consent_school_moves","",""
"
Test: Upload a child list file with extra whitespace and verify normalization.
Steps:
1. Upload a file with whitespace issues.
2. Navigate to children page.
3. Verify the list is normalized and imported correctly.
Verification:
- Imported list matches expected normalized data.
","70762","test_child_list_file_upload_whitespace_normalization","tests","Thu Oct 23 12:58:09 BST 2025","passed","Thu Oct 23 12:59:19 BST 2025","","test_import_child_lists","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","484","test_batch_name_too_long[MMR VaxPro]","tests","Thu Oct 23 12:48:43 BST 2025","passed","Thu Oct 23 12:48:43 BST 2025","","test_vaccines","",""
"
Test: A PSD can be created for a child and the vaccination can be
   administered by a healthcare assistant.
Steps:
1. Import child records and set up a session with PSD enabled.
2. Record verbal consent with PSD option for the child.
3. Verify the PSD is created.
4. Log in as a healthcare assistant and administer the vaccination.
Verification:
- The PSD is correctly created and the vaccination is recorded without errors.
","17303","test_delivering_vaccination_after_psd","tests","Thu Oct 23 13:04:45 BST 2025","passed","Thu Oct 23 13:05:02 BST 2025","","test_psd","",""
"
Test: Submit an online consent form giving consent for one or both
   doubles vaccinations and verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to one or both doubles vaccinations as specified by parameter.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. If not both vaccines, select a reason for not giving consent to the other.
6. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccines,
   and health question status.
","4861","test_consent_given_for_doubles_vaccination[yes_to_health_questions: True-programmes: [<Programme.MENACWY: 'MenACWY'>, <Programme.TD_IPV: 'Td/IPV'>]]","tests","Thu Oct 23 12:56:13 BST 2025","passed","Thu Oct 23 12:56:18 BST 2025","","test_online_consent_doubles","",""
"
Test: Submit an online consent form giving consent for HPV vaccination and
   verify confirmation.
Steps:
1. Fill in child and parent details on the consent page, optionally changing school.
2. Agree to HPV vaccination.
3. Fill in address details.
4. Answer the required number of health questions, optionally marking one as 'yes'.
5. Submit the consent form.
Verification:
- Confirmation message is shown for the correct child, vaccine, and
  health question status.
","4054","test_consent_given_for_hpv_vaccination[yes_to_health_questions: False]","tests","Thu Oct 23 13:00:25 BST 2025","passed","Thu Oct 23 13:00:29 BST 2025","","test_online_consent_hpv","",""
"
Test: Upload duplicate vaccination records and verify duplicate handling.
Steps:
1. Upload a vaccination file with duplicate records.
2. Upload a second file with more duplicates.
Verification:
- Output indicates duplicates are detected and handled.
","8578","test_vaccination_file_upload_duplicate_records","tests","Thu Oct 23 12:48:14 BST 2025","passed","Thu Oct 23 12:48:23 BST 2025","","test_import_vaccinations","",""
"
Test: Upload a class list file with extra whitespace and verify normalization.
Steps:
1. Upload a file with whitespace issues.
2. Navigate to children page.
3. Verify the list is normalized and imported correctly.
Verification:
- Imported list matches expected normalized data.
","64543","test_class_list_file_upload_whitespace_normalization","tests","Thu Oct 23 12:54:07 BST 2025","passed","Thu Oct 23 12:55:11 BST 2025","","test_import_class_lists","",""
"
Test: Upload a vaccination records file with invalid structure and
   verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a file with incorrect structure.
Verification:
- Output indicates structural errors.
","1764","test_vaccination_file_upload_invalid_structure","tests","Thu Oct 23 12:48:38 BST 2025","passed","Thu Oct 23 12:48:40 BST 2025","","test_import_vaccinations","",""
"
Test: Attempt to add a batch with a name that is too long and verify error message.
Steps:
1. Click to add a new batch for the given vaccine.
2. Enter a batch name with more than 100 characters.
3. Fill in expiry date and confirm.
Verification:
- Error message is shown indicating the batch name must be less than 100 characters.
","478","test_batch_name_too_long[Menveo]","tests","Thu Oct 23 12:48:37 BST 2025","passed","Thu Oct 23 12:48:37 BST 2025","","test_vaccines","",""
"
Test: Upload an invalid child list file and verify error handling.
Steps:
1. Navigate to child record import page.
2. Upload a child list file with invalid data.
Verification:
- Output lists errors as expected for each record
","2592","test_child_list_file_upload_invalid_data","tests","Thu Oct 23 12:57:48 BST 2025","passed","Thu Oct 23 12:57:50 BST 2025","","test_import_child_lists","",""
"
Test: Upload a class list file with invalid structure and verify error handling.
Steps:
1. Navigate to class list import page for the correct school and year group.
2. Upload a file with incorrect structure.
Verification:
- Output indicates structural errors.
","6087","test_class_list_file_upload_invalid_structure","tests","Thu Oct 23 12:51:37 BST 2025","passed","Thu Oct 23 12:51:43 BST 2025","","test_import_class_lists","",""
"
Test: Verify children page headers and filtering by child name.
Steps:
1. Setup: Import a fixed child class list and navigate to the children page.
2. Search for a child using all filters by name.
3. Verify the table headers are correct.
Verification:
- Assert that exactly one child is found in the results.
","5615","test_children_page_headers_and_filtering","tests","Thu Oct 23 12:58:44 BST 2025","passed","Thu Oct 23 12:58:50 BST 2025","","test_children","",""
"
Test: Upload an invalid vaccination records file and verify error handling.
Steps:
1. Navigate to vaccination records import page.
2. Upload a vaccination file with invalid data.
Verification:
- Output lists errors as expected for each record
","3422","test_vaccination_file_upload_invalid_data","tests","Thu Oct 23 12:47:55 BST 2025","passed","Thu Oct 23 12:47:58 BST 2025","","test_import_vaccinations","",""
"
Test: Verify that the flu vaccine is not available for selection if not enabled
   in onboarding.
Steps:
1. Retrieve the list of enabled programmes from onboarding.
2. Check the vaccines page for flu vaccine availability.
Verification:
- Flu vaccine is not available for selection if not present in the
  enabled programmes.
","0","test_verify_flu_not_available","tests","Thu Oct 23 12:48:51 BST 2025","passed","Thu Oct 23 12:48:51 BST 2025","","test_vaccines","",""
